,Incident_Address_Street_Number,Incident_Address_Street_Name,Incident_Address,Incident_Address_Zip,Incident_Address_Borough,Complaint_Type_311,Descriptor_1_311,Date_Received,Latitude,Longitude,NTA,UHF_42
27248,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-03,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27270,234,WEST 33 STREET,234 WEST 33 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2013-07-31,40.750834999999995,-73.992352,Midtown-Midtown South,chelsea - clinton
27273,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-04,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27284,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-05,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27374,385,WILD AVENUE,385 WILD AVENUE,10314,Staten Island,Mold,Public Complaint - Comm Location,2013-03-04,40.585797,-74.194621,New Springville-Bloomfield-Travis,willowbrook
27382,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-08,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27389,249,WEST 125 STREET,249 WEST 125 STREET,10027,Manhattan,Mold,Public Complaint - Comm Location,2013-05-15,40.809751,-73.95014499999999,Central Harlem South,central harlem - morningside heights
27399,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-09,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27400,242,WEST 36 STREET,242 WEST 36 STREET,10018,Manhattan,Mold,Public Complaint - Comm Location,2018-02-09,40.752811,-73.990973,Midtown-Midtown South,chelsea - clinton
27446,500,BERGEN AVENUE,500 BERGEN AVENUE,10455,Bronx,Mold,Public Complaint - Comm Location,2018-02-12,40.814876,-73.918234,Mott Haven-Port Morris,hunts point - mott haven
27482,17,BATTERY PLACE,17 BATTERY PLACE,10004,Manhattan,Mold,Public Complaint - Comm Location,2018-02-13,40.704884,-74.015927,Battery Park City-Lower Manhattan,lower manhattan
27492,192,BEACH 116 STREET,192 BEACH 116 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2018-02-14,40.579448,-73.836977,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
27531,310,EAST 44 STREET,310 EAST 44 STREET,10017,Manhattan,Mold,Public Complaint - Comm Location,2018-02-15,40.750894,-73.97075799999999,Turtle Bay-East Midtown,gramercy park - murray hill
27544,31-83,32 STREET,31-83 32 STREET,11106,Queens,Mold,Public Complaint - Comm Location,2012-04-06,40.76222,-73.924071,Astoria,long island city - astoria
27553,5,EAST 98 STREET,5 EAST 98 STREET,10029,Manhattan,Mold,Public Complaint - Comm Location,2018-02-15,40.789074,-73.954476,East Harlem South,east harlem
27555,5,EAST 98 STREET,5 EAST 98 STREET,10029,Manhattan,Mold,Public Complaint - Comm Location,2018-02-15,40.789074,-73.954476,East Harlem South,east harlem
27563,65-19,MYRTLE AVENUE,65-19 MYRTLE AVENUE,11385,Queens,Mold,Public Complaint - Comm Location,2010-12-24,40.701198,-73.889792,Glendale,ridgewood -forest hills
27569,625,MIDLAND AVENUE,625 MIDLAND AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2013-08-28,40.571391999999996,-74.091392,New Dorp-Midland Beach,south beach - tottenville
27606,346,NEWPORT STREET,346 NEWPORT STREET,11212,Brooklyn,Mold,Public Complaint - Comm Location,2011-09-26,40.66037,-73.902067,Brownsville,bedford stuyvesant - crown heights
27609,2251,EAST 69 STREET,2251 EAST 69 STREET,11234,Brooklyn,Mold,Public Complaint - Comm Location,2018-02-19,40.616426000000004,-73.906173,Georgetown-Marine Park-Bergen Beach-Mill Basin,canarsie - flatlands
27621,511,WEST 25 STREET,511 WEST 25 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-20,40.749364,-74.004132,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27639,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-20,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27648,10104,FOURTH AVENUE,10104 FOURTH AVENUE,11209,Brooklyn,Mold,Public Complaint - Comm Location,2012-06-11,40.612175,-74.034231,Bay Ridge,bensonhurst - bay ridge
27652,1921,JEROME AVENUE,1921 JEROME AVENUE,10453,Bronx,Mold,Public Complaint - Comm Location,2018-02-21,40.850733,-73.910133,University Heights-Morris Heights,crotona -tremont
27691,89-25,PARSONS BOULEVARD,89-25 PARSONS BOULEVARD,11432,Queens,Mold,Public Complaint - Comm Location,2018-02-24,40.705471,-73.80147,Jamaica,jamaica
27703,219,GRANITE AVENUE,219 GRANITE AVENUE,10303,Staten Island,Mold,Public Complaint - Comm Location,2018-02-24,40.631075,-74.149041,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
27712,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-26,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27714,354,HAMDEN AVENUE,354 HAMDEN AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2018-02-26,40.577884999999995,-74.098701,New Dorp-Midland Beach,south beach - tottenville
27733,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-27,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27734,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-27,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27754,21,WEST 46 STREET,21 WEST 46 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2018-02-28,40.756434999999996,-73.979967,Midtown-Midtown South,chelsea - clinton
27775,538,WEST 29 STREET,538 WEST 29 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-02-28,40.752067,-74.002931,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
27804,149,NEW DORP LANE,149 NEW DORP LANE,10306,Staten Island,Mold,Public Complaint - Comm Location,2018-03-02,40.573496999999996,-74.115418,New Dorp-Midland Beach,south beach - tottenville
27818,231-42,MERRICK BOULEVARD,231-42 MERRICK BOULEVARD,11413,Queens,Mold,Public Complaint - Comm Location,2018-03-02,40.675408000000004,-73.73837900000001,Laurelton,southeast queens
27819,150-22,TAHOE STREET,150-22 TAHOE STREET,11417,Queens,Mold,Public Complaint - Comm Location,2018-03-02,40.668791999999996,-73.837793,Ozone Park,southwest queens
27829,1230,COLLEGE AVENUE,1230 COLLEGE AVENUE,10456,Bronx,Mold,Public Complaint - Comm Location,2018-03-03,40.833778,-73.912772,East Concourse-Concourse Village,high bridge - morrisania
27836,91,WINANT PLACE,91 WINANT PLACE,10309,Staten Island,Mold,Public Complaint - Comm Location,2013-03-27,40.536865999999996,-74.240503,Charleston-Richmond Valley-Tottenville,south beach - tottenville
27850,250,CENTRAL AVENUE,250 CENTRAL AVENUE,11221,Brooklyn,Mold,Public Complaint - Comm Location,2018-03-05,40.697095000000004,-73.923435,Bushwick South,williamsburg - bushwick
27852,586,GREELEY AVENUE,586 GREELEY AVENUE,10306,Staten Island,Mold,Public Complaint - Comm Location,2018-03-05,40.570264,-74.09459,New Dorp-Midland Beach,south beach - tottenville
27892,2323,EASTCHESTER ROAD,2323 EASTCHESTER ROAD,10469,Bronx,Mold,Public Complaint - Comm Location,2018-03-06,40.85993,-73.843075,Allerton-Pelham Gardens,northeast bronx
27929,111-38,76 DRIVE,111-38 76 DRIVE,11375,Queens,Mold,Public Complaint - Comm Location,2018-03-07,40.715744,-73.83538399999999,Forest Hills,ridgewood -forest hills
27931,303,LAFAYETTE STREET,303 LAFAYETTE STREET,10012,Manhattan,Mold,Public Complaint - Comm Location,2018-03-07,40.72473,-73.99560600000001,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
27951,250,CENTRAL AVENUE,250 CENTRAL AVENUE,11221,Brooklyn,Mold,Public Complaint - Comm Location,2018-03-08,40.697095000000004,-73.923435,Bushwick South,williamsburg - bushwick
27978,353,BLEECKER STREET,353 BLEECKER STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2018-03-10,40.734173999999996,-74.004597,West Village,greenwich village - soho
28003,399,ATLANTIC AVENUE,399 ATLANTIC AVENUE,11217,Brooklyn,Mold,Public Complaint - Comm Location,2011-02-10,40.687065000000004,-73.985152,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,downtown - heights - slope
28011,168,CONTINENTAL PLACE,168 CONTINENTAL PLACE,10303,Staten Island,Mold,Public Complaint - Comm Location,2018-03-11,40.630214,-74.16225,Mariner's Harbor-Arlington-Port Ivory-Graniteville,port richmond
28037,835,WASHINGTON STREET,835 WASHINGTON STREET,10014,Manhattan,Mold,Public Complaint - Comm Location,2018-03-12,40.740390999999995,-74.00786,West Village,greenwich village - soho
28067,92-31,UNION HALL STREET,92-31 UNION HALL STREET,11433,Queens,Mold,Public Complaint - Comm Location,2018-03-13,40.703796000000004,-73.79764499999999,Jamaica,jamaica
28089,92-31,UNION HALL STREET,92-31 UNION HALL STREET,11433,Queens,Mold,Public Complaint - Comm Location,2018-03-14,40.703796000000004,-73.79764499999999,Jamaica,jamaica
28152,209,BEACH 125 STREET,209 BEACH 125 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2018-03-17,40.577705,-73.84494000000001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
28157,2005,CONEY ISLAND AVENUE,2005 CONEY ISLAND AVENUE,11223,Brooklyn,Mold,Public Complaint - Comm Location,2012-02-23,40.608496,-73.96208,Homecrest,coney island - sheepshead bay
28160,3200,SCHLEY AVENUE,3200 SCHLEY AVENUE,10465,Bronx,Mold,Public Complaint - Comm Location,2013-03-13,40.826963,-73.814885,Schuylerville-Throgs Neck-Edgewater Park,pelham - throgs neck
28168,2050,LEXINGTON AVENUE,2050 LEXINGTON AVENUE,10035,Manhattan,Mold,Public Complaint - Comm Location,2018-03-18,40.803923,-73.93776,East Harlem North,east harlem
28208,120,BEACH 19 STREET,120 BEACH 19 STREET,11691,Queens,Mold,Public Complaint - Comm Location,2018-03-19,40.593571999999995,-73.753179,Far Rockaway-Bayswater,rockaway
28256,30,LINCOLN CENTER PLAZA,30 LINCOLN CENTER PLAZA,10023,Manhattan,Mold,Public Complaint - Comm Location,2018-03-22,40.772031,-73.98275,Lincoln Square,upper west side
28289,455,WEST 37 STREET,455 WEST 37 STREET,10018,Manhattan,Mold,Public Complaint - Comm Location,2018-03-24,40.756108000000005,-73.99683399999999,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
28324,1920,86 STREET,1920 86 STREET,11214,Brooklyn,Mold,Public Complaint - Comm Location,2018-03-25,40.60565,-74.000011,Bensonhurst West,bensonhurst - bay ridge
28339,2-03,BORDEN AVENUE,2-03 BORDEN AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2013-05-04,40.742162,-73.95872,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
28351,317,BOWERY,317 BOWERY,10003,Manhattan,Mold,Public Complaint - Comm Location,2012-05-24,40.725363,-73.99215699999999,East Village,union square - lower east side
28371,116-30,SUTPHIN BOULEVARD,116-30 SUTPHIN BOULEVARD,11434,Queens,Mold,Public Complaint - Comm Location,2018-03-26,40.681616999999996,-73.792434,Baisley Park,jamaica
28452,220,AVENUE B,220 AVENUE B,10009,Manhattan,Mold,Public Complaint - Comm Location,2012-11-16,40.728957,-73.978388,East Village,union square - lower east side
28455,203,BEACH 116 STREET,203 BEACH 116 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2013-03-04,40.579915,-73.837271,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
28456,460,BRIELLE AVENUE,460 BRIELLE AVENUE,10314,Staten Island,Mold,Public Complaint - Comm Location,2018-03-30,40.593798,-74.135437,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,willowbrook
28467,8615,4 AVENUE,8615 4 AVENUE,11209,Brooklyn,Mold,Workplace - 10 or Less Staff,2012-05-24,40.622374,-74.028515,Bay Ridge,bensonhurst - bay ridge
28558,250,CENTRAL AVENUE,250 CENTRAL AVENUE,11221,Brooklyn,Mold,Public Complaint - Comm Location,2018-04-04,40.697095000000004,-73.923435,Bushwick South,williamsburg - bushwick
28562,23,WEST 73 STREET,23 WEST 73 STREET,10023,Manhattan,Mold,Public Complaint - Comm Location,2018-04-05,40.777182,-73.976108,Lincoln Square,upper west side
28590,129,BEACH 116 STREET,129 BEACH 116 STREET,11694,Queens,Mold,Public Complaint - Comm Location,2018-04-07,40.578575,-73.83650300000001,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,rockaway
28591,58-01,WOODSIDE AVENUE,58-01 WOODSIDE AVENUE,11377,Queens,Mold,Public Complaint - Comm Location,2018-04-07,40.745607,-73.90629100000001,Woodside,west queens
28598,74-02,ELIOT AVENUE,74-02 ELIOT AVENUE,11379,Queens,Mold,Public Complaint - Comm Location,2018-04-08,40.722071,-73.885515,Middle Village,ridgewood -forest hills
28617,752,TOMPKINS AVENUE,752 TOMPKINS AVENUE,10305,Staten Island,Mold,Public Complaint - Comm Location,2018-04-09,40.608095,-74.068075,Stapleton-Rosebank,stapleton - st. george
28641,3020-3050,WEBSTER AVENUE,3020-3050 WEBSTER AVENUE,10467,Bronx,Mold,Public Complaint - Comm Location,2018-04-10,40.869652,-73.879512,Norwood,fordham - bronx pk
28653,181,WEST 151 STREET,181 WEST 151 STREET,10039,Manhattan,Mold,Public Complaint - Comm Location,2012-02-23,40.825287,-73.93594399999999,Central Harlem North-Polo Grounds,central harlem - morningside heights
28655,8913,GLENWOOD ROAD,8913 GLENWOOD ROAD,11236,Brooklyn,Mold,Public Complaint - Comm Location,2018-04-10,40.641356,-73.908232,Canarsie,canarsie - flatlands
28675,71-53,AUSTIN STREET,71-53 AUSTIN STREET,11375,Queens,Mold,Public Complaint - Comm Location,2013-06-24,40.719619,-73.843293,Forest Hills,ridgewood -forest hills
28700,60-11,MYRTLE AVENUE,60-11 MYRTLE AVENUE,11385,Queens,Mold,Public Complaint - Comm Location,2012-09-06,40.700540999999994,-73.897796,Ridgewood,ridgewood -forest hills
28703,89-25,PARSONS BOULEVARD,89-25 PARSONS BOULEVARD,11432,Queens,Mold,Public Complaint - Comm Location,2013-01-15,40.705471,-73.80147,Jamaica,jamaica
28728,34-02,STARR AVENUE,34-02 STARR AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2018-04-13,40.736197,-73.937066,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
28760,321,SEA BREEZE AVENUE,321 SEA BREEZE AVENUE,11224,Brooklyn,Mold,Public Complaint - Comm Location,2013-08-01,40.575998,-73.972501,West Brighton,coney island - sheepshead bay
28768,401,7 AVENUE,401 7 AVENUE,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-04-15,40.749794,-73.991486,Midtown-Midtown South,chelsea - clinton
28811,828,LAFAYETTE AVENUE,828 LAFAYETTE AVENUE,11221,Brooklyn,Mold,Public Complaint - Comm Location,2018-04-17,40.691162,-73.940108,Stuyvesant Heights,williamsburg - bushwick
28813,3712,LYME AVENUE,3712 LYME AVENUE,11224,Brooklyn,Mold,Public Complaint - Comm Location,2018-04-17,40.577502,-74.003985,Seagate-Coney Island,coney island - sheepshead bay
28832,150,55 STREET,150 55 STREET,11220,Brooklyn,Mold,Public Complaint - Comm Location,2018-04-18,40.646941,-74.02093,Sunset Park West,sunset park
28850,35-15,36 AVENUE,35-15 36 AVENUE,11106,Queens,Mold,Public Complaint - Comm Location,2018-04-19,40.755,-73.92635,Astoria,long island city - astoria
28857,550,1 AVENUE,550 1 AVENUE,10016,Manhattan,Mold,Public Complaint - Comm Location,2018-04-19,40.742293,-73.974594,Murray Hill-Kips Bay,gramercy park - murray hill
28871,326,EAST 126 STREET,326 EAST 126 STREET,10035,Manhattan,Mold,Public Complaint - Comm Location,2018-04-20,40.803058,-73.932242,East Harlem North,east harlem
28892,711,SEAGIRT AVENUE,711 SEAGIRT AVENUE,11691,Queens,Mold,Public Complaint - Comm Location,2013-08-01,40.595996,-73.742187,Far Rockaway-Bayswater,rockaway
28935,74-11,DITMARS BOULEVARD,74-11 DITMARS BOULEVARD,11370,Queens,Mold,Public Complaint - Comm Location,2013-03-13,40.768376,-73.895067,Steinway,west queens
28959,74-11,DITMARS BOULEVARD,74-11 DITMARS BOULEVARD,11370,Queens,Mold,Public Complaint - Comm Location,2013-03-13,40.768376,-73.895067,Steinway,west queens
28963,22-04,169 STREET,22-04 169 STREET,11357,Queens,Mold,Public Complaint - Comm Location,2018-04-25,40.776868,-73.79513399999999,Ft. Totten-Bay Terrace-Clearview,flushing - clearview
28985,18-42,COLLEGE POINT BOULEVARD,18-42 COLLEGE POINT BOULEVARD,11356,Queens,Mold,Public Complaint - Comm Location,2018-04-25,40.78295,-73.845881,College Point,flushing - clearview
29002,2845,CONEY IS AVENUE,2845 CONEY IS AVENUE,11235,Brooklyn,Mold,Public Complaint - Comm Location,2012-11-27,40.587028000000004,-73.960328,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,coney island - sheepshead bay
29016,22-04,169 STREET,22-04 169 STREET,11357,Queens,Mold,Public Complaint - Comm Location,2018-04-27,40.776868,-73.79513399999999,Ft. Totten-Bay Terrace-Clearview,flushing - clearview
29073,2251,EAST 69 STREET,2251 EAST 69 STREET,11234,Brooklyn,Mold,Public Complaint - Comm Location,2018-04-30,40.616426000000004,-73.906173,Georgetown-Marine Park-Bergen Beach-Mill Basin,canarsie - flatlands
29087,311,WEST 35 STREET,311 WEST 35 STREET,10001,Manhattan,Mold,Public Complaint - Comm Location,2018-04-30,40.753129,-73.993604,Hudson Yards-Chelsea-Flatiron-Union Square,chelsea - clinton
29110,739,EAST 220 STREET,739 EAST 220 STREET,10467,Bronx,Mold,Public Complaint - Comm Location,2018-05-01,40.883906,-73.861205,Williamsbridge-Olinville,fordham - bronx pk
29113,34-02,STARR AVENUE,34-02 STARR AVENUE,11101,Queens,Mold,Public Complaint - Comm Location,2018-05-01,40.736197,-73.937066,Hunters Point-Sunnyside-West Maspeth,long island city - astoria
29118,255,WEST 43 STREET,255 WEST 43 STREET,10036,Manhattan,Mold,Public Complaint - Comm Location,2018-05-01,40.757359,-73.987973,Midtown-Midtown South,chelsea - clinton
29142,2,BAY CLUB DRIVE,2 BAY CLUB DRIVE,11360,Queens,Mold,Public Complaint - Comm Location,2018-05-02,40.779641,-73.7807,Ft. Totten-Bay Terrace-Clearview,flushing - clearview
29152,144,4 AVENUE,144 4 AVENUE,10003,Manhattan,Mold,Public Complaint - Comm Location,2018-05-03,40.73379,-73.98989,West Village,union square - lower east side
29157,120-55,QUEENS BOULEVARD,120-55 QUEENS BOULEVARD,11415,Queens,Mold,Public Complaint - Comm Location,2018-05-03,40.713328999999995,-73.828601,Kew Gardens,southwest queens
29163,285,MERCER STREET,285 MERCER STREET,10003,Manhattan,Mold,Public Complaint - Comm Location,2018-05-03,40.729898,-73.99414399999999,West Village,union square - lower east side
29241,15,VICTORY BOULEVARD,15 VICTORY BOULEVARD,10301,Staten Island,Mold,Public Complaint - Comm Location,2018-05-07,40.637792,-74.075402,West New Brighton-New Brighton-St. George,stapleton - st. george
29251,1,STATE STREET,1 STATE STREET,10004,Manhattan,Mold,Public Complaint - Comm Location,2012-11-27,40.702395,-74.012948,Battery Park City-Lower Manhattan,lower manhattan
29270,235,EAST 198 STREET,235 EAST 198 STREET,10458,Bronx,Mold,Public Complaint - Comm Location,2018-05-08,40.86939,-73.889658,Bedford Park-Fordham North,fordham - bronx pk
29276,1905,GUERLAIN STREET,1905 GUERLAIN STREET,10462,Bronx,Mold,Public Complaint - Comm Location,2018-05-09,40.840311,-73.863052,Parkchester,pelham - throgs neck
29293,75,GREENE STREET,75 GREENE STREET,10012,Manhattan,Mold,Public Complaint - Comm Location,2011-05-19,40.723304999999996,-74.00079000000001,SoHo-TriBeCa-Civic Center-Little Italy,greenwich village - soho
29302,50,EAST 87 STREET,50 EAST 87 STREET,10128,Manhattan,Mold,Public Complaint - Comm Location,2018-05-10,40.781308,-73.9578,Upper East Side-Carnegie Hill,upper east side
29306,2339,TIEBOUT AVENUE,2339 TIEBOUT AVENUE,10458,Bronx,Mold,Public Complaint - Comm Location,2018-05-10,40.85772,-73.896658,Fordham South,fordham - bronx pk
